更新时间,#genre#
11-05 18:00_跳水 女子1米板决赛_跳水女子1米板决赛 李亚杰出战_全景视角,https://mgev.188766.xyz/play?migutoken=b7cdedd8c9eba367e3e920254846ee4a&id=3i2QgussjDFC84f64ym5fN8he8rrGkkJMa9n2pQQW8vCFU%2B%2Bi4IvA%2FUqaV09Jp2QpVu8eVDM9%2FcJhkzdtFmDv6B44fnKhwzYLkSsNnaE6nbKN8VReMq%2FHB78Sza2njqa%2BulIxTUUEiVHJFERMUSQzNRK847g9%2BLOZemmtxa3b4NqtSysVdHmPyLCtG%2BMzpLRrVc7KntMcJS5M4O%2B3Nmdc1DcnQek7W17YzR7WmVYJnw%3D&name=NQgGD3vHzBwCHD6Em76JjqxmPRT4sbE0CMSvPexJxa03pfcTrq1X7qb5uMP8k14HTDBdgTa3bNbZ2TEHi3pa5E5FtnrqpqywHgN1xxp9LRDMUbIEJioDp8jTdqeB45%2FAaybuzQhX%2FkFRPrSnctY9d%2B6zHwx3EnqvJODXc%2FMT6G0%3D
11-05 18:00_亚冠精英联赛阶段_神户胜利船 vs 蔚山HD_鲁靖明,https://mgev.188766.xyz/play?migutoken=c1fe6f6b85fc845ed2906cd2c9a4165a&id=rG7UjLcv9MIa3lTI2Tr3KtgVdADVA0P1gjypQ2jH7wuJvbK0JkaUAgIwhiA0%2BvS2PpVcJTEdHA0obFJn3x1%2FBaIrXHttSED2kE3V4vxZ3%2BRJjB1qMF5xot1lvWjJaw%2B1%2FuQt7dJXP%2FLMWiRl%2FILJk%2F4GpP6ySSyotSaJU60QaOeV5frpvooyFTbrW%2F1aBAHmdRHo4OcaUdZPVJyxY0fhENpX%2BbiWJEoaLyP5qPy7cJ8%3D&name=fRWLnaocK77L8B9ZKJCkHvPZ3hsOkelh6sFLv%2Fzev08okcK1pkcrPP4WMDYCuvW1p3keNUrJ0PGniD0QN019fCWl3x8zL2ykCVTmaCT94Y7FVrpJFeo16X6M%2FBI4Ddob
11-05 18:00_亚冠精英联赛阶段_神户胜利船 vs 蔚山HD_赛场原声,https://mgev.188766.xyz/play?migutoken=fc8f4090f20db23f2835a8ac2b2c747f&id=OMwGgfXONOaXR3ADuhK5WnEn%2B6txgUzcylXwAqxcE75ZV%2Fqc%2FfGPS6bPwXCJHHO3A8RXhHp4CA9JjkO8Ab29rq6KJMlfCpGgGnCJVKa%2F7OANJb8%2BQB%2Bm5GTJ2jdXU5ITGiZcB8GeSD2B1mqs2trbb9aFtYuaynA1EQrXEH5FLI529LAbdnaYN3PBzlOsdShi3QQSoDbP3NxKi7jImlUAoJ7IjlGhwWmxg5EWLpq5pcY%3D&name=fPvQx81%2FcZPMTy2ccM%2Fgesp69NwkO663T6EYlxtbDAdIUwzPNQUELDjs8uEv%2Bzuxk2YpYHsRZYLXXgjP6UCGiESMBtDz5KVkcPXEhRS1e%2B%2F1oszaV9UdJVtSk8R06YHjF8UUZUyTI2ZkAN5o5ZNdvw%3D%3D
11-05 18:00_WTT法兰克福冠军赛：男女单打1/16决赛_1/16决赛：张本美和迎首秀 林昀儒冲胜_赛场原声,https://mgev.188766.xyz/play?migutoken=85a2622c2d6416cebfe75d918a49d28c&id=kL58E7Nem13cW3pYur5nORnv8aDRI5P7pRKJqBzzmRESJcOVgo9v7Ku5C3IZCael51nOb4v4Wl%2BAqbrnZ7ZeYGjKKHA6RDSIJz%2F72%2F1DEcpoPUMhz87R9Kv7gubs1RwWPjgXROfrdrFbgGfRis43sAZiyYYjX22MJVZ0KK4sN1au2ewa4M0EaojwuG6TPEi13vhFlgt73KgMEtalvF%2Bx1fYs5d%2BubqfC%2BFxX7urH834%3D&name=4sTrVYfn7GEvUttGE5RrV3%2B6Vqcll7KGDm0Ea%2FE1SBGyXlPOuzT4HBnZk8vbfDa0Be5XGQxUIYUTTYUOeRaQuv4NBGzbeicflGFBOrEqyTbJ7rlaRn9AHgHjSHFibMlOQr6MXkDu9%2Fawz8VX5i8I9PV%2Bm%2FZ%2ByIFX8lE911REORoUGnrkpnjq8v5q7KG1SGHkRiKewYPg1LOraeseD5uwqw%3D%3D
11-05 18:00_WTT法兰克福冠军赛：男女单打1/16决赛_1/16决赛：张本美和迎首秀 林昀儒冲胜_智能字幕,https://mgev.188766.xyz/play?migutoken=cbc5af8f19277acd19bed356a0fce0df&id=V7oRPUGLY0k%2Bx1Y0EJNrUY3IN1%2FcAZE1ZlHLulIcrx25Awm8UtmaTRBAExBnzq3kP%2BgrfNjVz8lwtHP%2BGLG6vLraq4btdnjcpHx4JAvAIsQOw7qbbHDHefack%2BS%2FbdaEC8xueOGa8gzC6TrdKsGASgAqD5JEKlAflHSRER3TIqmR7HQiLhT6wTa7POHoVNsCbuawGr58Bca000gwNaVT8JXMtffPX1sZLudUllEWpyw%3D&name=wn8oeB37ruJt%2FjimIklOl5WSRcvS6RKBS3M0td57%2BxRrF6YvT0wp52GL4q33ZTlQZ4Ql0ctrqwhag0XU9Ct1ok8Mj5tzRK5uL8H5O%2FewTQRdAl6K0my9ugTWfrcz59XXhuYNfjADle2aKEhrwWqJUXuHxr1ZbmWb%2Bfx%2Bv16Cu0Ab6tZVwtwlvXJUVazIr0y8hJzdnu9Ud7nXzztHE2iyVg%3D%3D
11-05 18:00_WTT法兰克福冠军赛：男女单打1/16决赛_1/16决赛：张本美和迎首秀 林昀儒冲胜_周冠达 小马哥,https://mgev.188766.xyz/play?migutoken=88fa617e8f5683d04de90c572c95a925&id=qSnGDh9btf64cUWwot5WPPdduGiJB09BaMUYuq77scum0tKgjFV%2Fp1wmf9vUujROJyWP9jqDIBXBP%2FiLlLqGaefxQv%2FLiMV9Ni7qjRmxWG%2FgHEK0QjP52WKnWKPtISCWQsGaUP0QATSq6J2gtDSIux%2FBMCxjtFBANdfaWyS075yT4B96zaE%2FQgJa1ogqF4fkOhUyO%2FEW71bqHmuQC9li%2BrxHKQtycPo%2BMkDErk3Fmps%3D&name=zkGU1TEKX4ImzFDXUxU%2BY7FAFSx3o7E7ZNpHd7bqIJ%2BFwwNBH%2F3I8LlufbkbRnHS6AdOvoBDllWF1d%2F5mhGb9VmIqL1HD1EkVvf2vBHp%2B3t9Nhbi5iMpCFICbRm0s%2FFzcSdr5oYZ6MzFV%2FSs%2BGFeh8qwnEGJc%2B7xALvUMFdqDDr31y9JYEa1HXzT9nKFJ0Im6izTmNr%2F1rCLG1yrmoDvcA%3D%3D
11-05 18:00_WTT法兰克福冠军赛：男女单打1/16决赛_1/16决赛：张本美和迎首秀 林昀儒冲胜_周冠达 小马哥,https://mgev.188766.xyz/play?migutoken=7c5f778ed7a01714d329e594466c222b&id=rL976Z9u8L%2F%2B7MhXtiroirh4WcUDKYWXKXIAqBd7aXhHBwmFLIoKe4CINKGdmu%2FNLCBb%2BhssLajA9ELXs%2BuUSW8d%2BMZ2LhfJJ5NcQY4wm%2BwZCa32DsQuWYC8eE9qR9UlDYJx2%2FQRkGsec1X%2FKHmyvjK4ZZIcTlO9AOYW7fd68DCaqDKlfPBuwxeeiBE%2BnXEext5X%2FX9301JvtMLySbAdLrCE7hzcZa0dYeqrMDXjEGY%3D&name=lFSaNi1XCzpZQ0iBZAEY0HM8gmMVViZRSpFSQesr5GAzI%2BdqMT5IcsQYbbji1gFueV7lqExE5jYS50Rs%2B4aR5At9y6pPmcQi%2FdpeTGd01tK9itBs%2BVfmZ9eIN6kkJQNtk98UWhGOFN3FpsiMx05Kim9OGtTCMClyiqTrBYCiT1ozWsGBt9k7zZpJFKJw64MWjQ%2BxjvOBFMatjzKrxTDACg%3D%3D
11-05 18:00:00_NBA经典赛_NBA常规赛精彩回顾：太阳vs勇士,http://8.134.78.95:37643/txsport/100002:20256858/350952/1775886300.m3u8?txtoken=ec8abf8d7dac622e447c3c961342252a60bdbe24f0c8c3e10f2e90675f6689b17cb61930da0bc940db4a09b043d462bd878c9c2a28f8e6509e36d48116d7e798b18c294db99f5c2b8f6f95c9d4d385527f6c57db08a8294bd79a1be674025ab45f5c432f6fcc67335a6ef48165b88c2fb8c09a5bc0867fa9847f016012
11-05 16:30_排球 男子U18小组赛B组 山西vs山东_排球 男子U18小组赛B组 山西vs山东_赛场原声,https://mgev.188766.xyz/play?migutoken=2528b2fd54694cfa5cff16cf1775cf35&id=OPLjjzPniT7G%2FAzDc4Kh5%2BYouFqzY9cZ9ugPu3k1Z5MdeWXh2Q2dDebbhR%2BZdVvXc6npFBs6IXtH50kWQEH6Hl2ufVgF46Z6QlfvBSEG%2BjpVwzVc8cf8OliQklC9CZmaLet0tl8AURJFEmGw%2Boa4IElHAx10rVgPXQ0Fw%2B4Oy7iHBplM4koUuImdo6pLdhWhQvZCwb6eqkSyePCg00vXbWS2fy9z20ZcSU09cAdogJs%3D&name=A1xvZHrTHArILUA6hbPh1oHbtAERKrEYy0lX3x7%2FLNQv6gtivTjt34WrbykXIxHFKL%2BdvSofAIqRmsIeDAs2UyvRqiCf0207yYKH7Qdw9PSpYkeqRvVKYGLN4FVld4LcOWbF2kYAcf1IkBWFb8QuFOi5ZFR21Dm8mRSYMIyz1BvgFgSbTnTuah4z7YTOGb5x
11-05 16:30_排球 男子U18小组赛A组 江苏vs广东_排球 男子U18小组赛A组 江苏vs广东_赛场原声,https://mgev.188766.xyz/play?migutoken=aafe15a3f58bb193b116fa920adc8a05&id=n5%2BHw%2FkgDMSs%2B0bU1iEJE7YUKbMH5rM15Iv0xbWLSNGcOIFYZCnL%2BK0sBQx6A8YPnjsZLZ71nw%2FPEWGk2%2BLtRTOBgZO1zzfPwxEjhd7ABhW5uZiQC71%2BaQjFDKt8seRVH9%2B38h%2BrDiftJrTFgGWSp8a4Z6HurOqH%2F7c7hBK7hR3MAJFqvAByysir%2ByERwp4gHu6RJ%2BGnlkQwO25NwvdRQBQinmUMn0pmvLSsze9tc14%3D&name=3PYfjAaCrAAC0aZ49PZAbQYcmqttOLdY4zX9NPmggiKdMvJAu4GQQQ%2BrOQs%2BObRNepK3nIdP6TkKAp71ZGQ4nNFvW41czidgBkHqMQHQvQqH8kKiCo9VIQojNsLI0ZSYovb8qYTD0S5wrNn5oXHPiiS40AF3Zs%2BaIa3AsR5NBQWJtQqMdlVRmYo5GtOrELpQ
11-05 16:00_足球 U20男子小组赛A组 广东vs广西_足球 U20男子小组赛A组 广东vs广西_鹿中原,https://mgev.188766.xyz/play?migutoken=ba4786091489401efbb2193e43bd6bd4&id=AqIagWXTl235enw18yIaKDKquFlSezh%2B0MhUtiQJ8zLlltQEnq9uHbHlKDAJYEOu2OTf5kMVYtkMz54Yd2wIuGC1%2BrpN649YWU%2Fmyo%2BDDE0OhzMZJYsGQI5l3s%2FN1lSs8A6m6GbYRWgAryxQbvWrJR6r9BWAdDsMhNajExZFIOtueWvnPYWUSY3suRFSsSCDpKdb3ZWhJWN7ySMbuItLUEjqhi6nsvHi70sXIqNOUzU%3D&name=4qnhJcutolaTEzYa%2Fekib5vomVXvixPtvz1UXKnABuqlBcWcVNvcEa7rgCEerO9UtfRit42HmuSGrlqRN8rpSEjSlOmcaGngTY26uKVyVXKeQfSycKQYUhvRb3jIcFETbL1uHFmtGZ3lE%2F5%2B43jrlaqhAiSyYxp8%2BS98QWjIkiFHoHu031%2BWCz9QCXrsdvwI
11-05 16:00_足球 U20男子小组赛A组 广东vs广西_足球 U20男子小组赛A组 广东vs广西_赛场原声,https://mgev.188766.xyz/play?migutoken=a28630158d8cc87fd71bb7a9ef5ccf8e&id=SW0U6JRlETFHaLzxkAsObVp4fVNALgrsCcHYLYPzb%2B3amNPUcGMqgANxRo1h%2FV%2BXslo1T4Pz9SDRl%2Fsu34MhoaudURt%2BQrGdZwsMRnhrMUSocsuDsbLb7faBTK6ejPYmkEl1Rnh2NHn3ao%2B54KO6kHMAVgh7B2Y508oVSWDspUPq%2FVGmlRdn6C7wcA4toEGbfG67rh%2Fvl9Wtj69mJ5z7z4hBPl3%2BXJc9og4Kv9MTG5o%3D&name=3nrlT7awoGRep5hCfKDqGyb6umRTlAC2%2BnuSgiGewflk0cJxFWk4LFzfVcT4tpX3hcFTR%2BrH9o%2BonU7CZnZ9sCgwqC0G7h6Xifs3Q%2Fzi7Oxs59KGvSrzr9%2BqydwOU0SsoSNB6ngIvdDMEoyKDVVPRcFCcKsweIJt5zuZGBa9xKuIOQl34G%2Bm6xcpVNFh7QLw
11-05 16:00_篮球男子成年组小组赛 四川vs河南_篮球男子成年组小组赛 四川vs河南_赛场原声,https://mgev.188766.xyz/play?migutoken=71aea12010ca72b747d91484ca431768&id=8ytdlQJaGmA5GIg4hq536t3blEmxAorEn9jNpbbk8coBqSgx%2FLmosHCnHG8sJIZwzI4ZwIxfkpTf5qKajWbyJqelHr2bNr%2BQnPJXpuU25YMg%2FBBNVt1%2BvLObLRYpBCyHsQHG6mqaL%2FAZY9eWhyrLfoW0rhYvWw6LT9LIt1xXD6AIHtXMxq3IWFkJQaHz9WFxOtdf6ju93ey36kI5p16PW%2BmoYRTpfQHRjcgldsptrJc%3D&name=MkRtpUt2J%2FnxcIvYB9Y2PiMVHeClA69nCcVzP8ktXZssEe3wCKsblliP4mr%2BboM3kf7eLLGCDsfLAkxT0PRFu6IL2MVPEkC8Q6xMUvEy%2FNc3QqO1cZEo3VhPQr8QlcoaGKoo63OrDgKipQdR6o7vT1gvxm8%2FiO77omcxkxjxQGSs2onVcwXtLc2gDD%2FpEbdp
11-05 16:00_篮球男子成年组小组赛 四川vs河南_篮球男子成年组小组赛 四川vs河南_综合信号,https://mgev.188766.xyz/play?migutoken=1e257cf8c1e080e7ce1f2d290def01c6&id=9rwnYVoQqAqXvNM00HNA1SW2VXbFzgR2JZr8bKMmn55MxLtxsvdzt8DbN%2BdhyPIjNvcIzctpevt9EE7Gz7OdJbTwWQM11SxmCIBnc0t5VFLtH5H69NI%2BTmC4vyJUHsJpKUAX9Szz%2Fyo%2BbUAYQbBjdDbCKXo9iktcS2D0PgyRjlXzo%2FrvhIlHtrto9IoBp0jvGD6VQASdYFI8vKSPdOqS66To4%2BMHr2UO0DIZInIJwGk%3D&name=HV7Un5fnibKG%2BRAMMyXbnYcdh%2FmcGOgXtKuu2LULWvYEYrTuhEHGZI26FnVUlaE5nUKArSWIe16yyQd47EoT0yxRw8cD%2FV4gCPxwsBhtMy2wd7Sx9rSr8YYjQzBwmWtaBNce1cBKm3hFpMSUlZmBovr0qUqYtI2A0X9YAvOYPh0GIORY6XfQr4HCUs1OXHfT
11-05 16:00_篮球男子成年组小组赛 四川vs河南_篮球男子成年组小组赛 四川vs河南_左半区视角,https://mgev.188766.xyz/play?migutoken=bef30762be0453a46a3c13eecec3db32&id=KPq25MxMx5j9sfToAbfNSXs6C6A4IwuicjxfS2fHKbqxK0pMlj0TriSPE%2B%2BSoYnOdndrYKCSiXkguFEjsgMnXzLzxW6SIcXKJ%2FhNsnbLTMATDnx52SbgIX8I%2BQRYEMbhq99hJuYTd%2BKWL2jqlm%2Fyqp2KulnQShg0b2O4WIBk0d4tzJZdB8KvTLsWPlvlDPC0MSTnY9AB3vuLavtXcQ02xuQXasaIL6kaCr%2FcPORD138%3D&name=4rEwdL2%2FXkYoQ5bxL%2BSkC1kJfyA%2F0UbjtryIDEWLr%2FFG0hqFMN5A9PSrdj6g9U%2BmG5ts8RU3EMcoMlFUG3NYCQcZmMYQAOdL4dVYfGWOGyqFwfdZeUuRmIjKqjHOI30NNzxS7FyZdAd2cB1UMdyJCGj%2BjruncnfZapkChrxnNLwpDgZM484VIpR8ICeT%2FmpN
11-05 16:00_篮球男子成年组小组赛 四川vs河南_篮球男子成年组小组赛 四川vs河南_季孟年,https://mgev.188766.xyz/play?migutoken=ba835d76b354762c59b2253c323da38a&id=oMPkCyskvOFIUCEIdC6O8doRuqX6Qths%2FV9%2Fk%2FMfSF%2B8qiw4O2RtCbw95gvQzm%2BENAIov3CMyoe4pdRduWiQN8kTXyUgjyOAHS9OhCsWmZBZkTtMaXfXPjyTSNduSaLeaXs7%2FJwfp8lG%2Br1x1Udx6wxTXyl7jHsGTrM1K2guziQY3G0SLzK9CGXO6rR63ZchJ4UKsWx3XwXYv7YKV3LIX9Pl4xOGgsONTh52xJ5znp0%3D&name=L8XOPWaJ3cMLX0E2TTk44wRP27KNCqZJhNjxrdkD0BWaw2nEmvqgS%2Fvs%2F5d%2Fjyzd%2BtTlGHvvzr8G20F3HwvzE%2Bx1uUpTJ5hN4W3AJ3Xqrjv0q6kpi8cZ8dvohISEXjYP74Y5LwlTde91Wf9d%2FldA1mVtOCQS%2FAndFJwiH6t%2BAC%2FimcdKlvCMkRbgl1GrxjBU
11-05 16:00_篮球男子成年组小组赛 四川vs河南_篮球男子成年组小组赛 四川vs河南_右半区视角,https://mgev.188766.xyz/play?migutoken=03dd9db2e4134c8db2bfe980fc2373a1&id=GjntK%2BHVTvPje6AZX1DucLNgnsvvRuzfdTS7KMRrrAl3ZB8SrJ8bT1uS8wzQObL0mOxXgHlITVXVLvqotAVE47sAqsFnefa%2FPVlWuZb2bEM2pbdgS9cAI%2B%2Fb6ohyRnYkBWU8WAxSqbM4mXVdyPmxWxz569FJoLc1TGlB8KfzVVx9EqVHRg7nTJMGt5v1TdaNl%2BMBFbn33KmxnnXEU41Xi9kM6cdzGuYMCS4knEdx77g%3D&name=tn2jkqk3%2Bkh2KJ0LFiCj0QmaGWvsHzrYwXl6GssFUyzFOIQYgqT%2FVbHzAQd9vOOE92CSGB7x%2FyYn6gi3ZuGVCEgBYYb9jB4%2FwCQ%2BY6WxWBxz3lP7uR%2BaFEQZjvZ%2F6ljtv1SpUolXkoiLIWv3%2F3mRiKLWUMuYKgohgURBiF52gi8iaXwW9BJ1IsR5aJISMy6Q
11-05 16:00_篮球男子成年组小组赛 四川vs河南_篮球男子成年组小组赛 四川vs河南_全景视角,https://mgev.188766.xyz/play?migutoken=b66bfad9641cdf998916f65f003a80fe&id=%2Fi1LP%2FIGZ7N31O7IZlUXviTnqkQBR6ej2mh3SwVlxE4vDEo%2Fvnvl%2FATYCMWXt0xBtKyEYBCQFYp4HdrE88tjzxTldDp5o2u1Xf1QUb9LeaCP%2Fbiee1e6WMyIiEDv5vhutpFO118wr89GhUKPEIhdNH5BtpNETQKVY5W65OgcfsWQhYJNkMEIMPfK4ivB6HuiYW%2FAsWk5HyVwXOmfujwp3gpBmkuZnmDRTTi4fgEyf6A%3D&name=K6ypt1dzoV9KLpG33KF4kivHl36n4thg9fF75IAMA7zyy3N%2F%2BMZ%2B0kgQyg4YbqcKzY8mlGiQyQ8tpCF%2FHFQhlUsSMvthNkiABtOL7%2FCbRAraarMMvdrxulyoXUsG6SkotuUTL09Jn9E7UygGQPvwKwXsIIORPKsN%2FMectDCWQZkNJHsy2nhDLQmh%2Fv9oRFTc
11-05 16:00_篮球男子成年组小组赛 上海vs香港_篮球男子成年组小组赛 上海vs香港_赛场原声,https://mgev.188766.xyz/play?migutoken=daebae3afe8ab01e51b768fb11978a24&id=dqMmwLcKNZKUZ30NUFtzLTJGgp8SKzW9SaWW%2F%2BtHWJlFwTTyCqYcqExlRQOuRLwh5Bg4HOIiYp3EbyBnN0kPN3L6GLIenmPv1rDIS2Td1AzANb%2Fr1ZSp%2BL3CZSyRNE497hMoSHlr3%2B0v6RudlUBZPh4UB9sV8%2F3jthgT5sX8MOTKopL5iYJD6ZDWvnVfl2qNrKtMoasw76L49QIb6gylYQQGWEUHmIPF%2F3jb4ndArw4%3D&name=rlthn7yZ0pRJWieiJAjaNj5%2BKaRuf9vQ9%2BKdYuRrmc6mdvKXZiT2yMt9ZRvGCWpZLLWMPIOLiTUuerD%2FO6IHBUkBRW0FQTKbxnUHu%2Fkel6biFcrO0Oy9Ir2oMxxHFcynEmx3x1BqurObR%2BfMvvONQzbyIAFiqcXRrO%2B83IW81lfI%2B1r%2FejhTEAb2j9jArEd2
11-05 16:00_篮球男子成年组小组赛 上海vs香港_篮球男子成年组小组赛 上海vs香港_蔡凯臣,https://mgev.188766.xyz/play?migutoken=3a95985797c3f2e52c27bd5e621be065&id=Em8nH%2Foem4L9yYH%2BTmNw8dq4nTqsauHAX%2B5D%2FJ5zrDzWpLs%2F4%2FqNVoScqf9lppniEJDO7erzAhHO5BvMBFv%2BO0S0WIPnrpTHYKLCMFp9wroEL2SfgD13t6rj2OSxSyO25X%2FNdvlUq0h7GVascwmenzh5YQvhZ6ulF3qzrtylHs9RcwuJM7YO%2FpPtdbcbMFZFu93GOfwhUEOLBCNzba3L%2BhkR5JzETl5JF8VjV%2F44Qr0%3D&name=lgjVW2IldO46ebI9YmVqyAfxcUY2MZjrQ1SK8WuAWvjyvip9Q51TrBBCkLg9Hzmq0CPa7vpvduqebRTg7m50utxPyomxEzSdFfxXUUaG5CKPQFhERZsjd8ar0uBG32wJ%2FRuHDRQM%2FV%2BuWjDvH1t4HHvqUbHiLa%2FnqcMoU6JCJ01hp8%2Bb6K2ypsW3AcnhlzmK
11-05 16:00_篮球男子成年组小组赛 上海vs香港_篮球男子成年组小组赛 上海vs香港_综合信号,https://mgev.188766.xyz/play?migutoken=279ec18ed228336602838632eebf9a98&id=kwJvcqkCVIpT%2BgvcniZ9tBGeiVPDEJDKvX58DXkImPJluY6lDt2zAw8XwCVPM5RH8ZW8QAYfAluezTy%2FXl0Gfv2Trc%2Ftg%2Bz%2BRj9eY1wl07rYKFB1o%2FY5UOafDax9WJjMX6QrTQUZiJoMGFTp6KqXUtd8wT0qnY1GlMhIucWzDTlMN74gJI7FIeWBCGog6l1jcrWoJWze5v7TOoEHFOATEk0XQdzJ0398HEgPJT6fmig%3D&name=AppOYcuWDx7IF09HQ4ar3czCkM70GXjPFpKrr%2F60zHhNGSC9bu0M5IC5I9Z%2Fx4p1EMPrfNYPYfsHsM9gmEBmtp5Eawf5b0jaZZ%2FQX8aIkA89JBdYw71cgmcBZBbQ4k2yYOLIxWGW7%2Fv4VsxY%2Fiqym%2BRchebqdUVg%2BOqQ3Lcv9LVqHE39v8fw4E6Xl%2BYyFZ9T
11-05 16:00_篮球男子成年组小组赛 上海vs香港_篮球男子成年组小组赛 上海vs香港_左半区视角,https://mgev.188766.xyz/play?migutoken=d50f6a417bc78e7981bd430f78d736e0&id=K1FneOquD4YdtKJXERZLCVwnNitYd47cTOMz0XY0Lv%2FCkTJjtFpZ4IJIELfE%2FQLnKjmcvD7fjUvf0QwRwW96nlhU6jrzSI0tOj%2FitgyyaUguO7ntWqsSvyj4vCy0edtIiYKAfSlhE21gYUDkHmht%2BqMTVBG1DfpcxzaWIOHi69O1pnb1V974q6BMkrRAxIkeJiZOSNv6d2FoCZovJuu0CM3cKQqzIfnmEY%2B5OBl%2FZJQ%3D&name=ETEtCVW3h53ZgIr3LgBL08glqr%2FD2TbsjjtHAHzgMFF7Wlymt5CGqqQiW%2FTA%2Bk5oZXnJ%2B50jkp8%2FdA2eB0mkw8kVZiXbABEapwY9oRMvsibtMM7mGb9jv%2BSMkKef5sqcdGLGXL%2B71qFTPYsd6uWZyfV0HONJyiZZM%2FmmM5Y5pCCHuMhRSrBh97E0aMCx3IWP
11-05 16:00_篮球男子成年组小组赛 上海vs香港_篮球男子成年组小组赛 上海vs香港_右半区视角,https://mgev.188766.xyz/play?migutoken=eee7d9398b1a8924b38e8acae8c20cd6&id=ZQGczRmZUcs4SIGVRKXQaxC6whwtot7JltekgA8xrACaM0wgvwenL3zXeqlgBEOBx3fra5KHzaTPN5%2BEl5oaDgur%2FYm18EC%2FsMJ3wINT4IuS7SzuNSOfJcdp8IkZU%2FDHKd87NE%2Fm6CjGYRTBIAfKcEZ6uTiSu4BKKDAmtno9eAAIbU95Q6MihST0bpCH%2BWMY%2BXNLKHSGOSvrZ7rzz2elR9ksGXQwS3B0VE5yPggzu3Q%3D&name=NtM51ByqI0aovEjJ8R6WPijeMbbpS6BWFPfT3s%2FWu5NGw37kDDClN7xKKd6IKo%2BMhn%2BDB1wuz%2BzPBKwi0zRdqoxVzLDui%2BQCFELM309yATDguKo%2Fsz3RfOSYfF%2BVVgIcNxXAGmFPLINKnJMmG%2F8ZyVH4O4JSy%2FlIx0YsjGu1qeEi01k1CaPHoEerEEzg4XHy
11-05 16:00_篮球男子成年组小组赛 上海vs香港_篮球男子成年组小组赛 上海vs香港_全景视角,https://mgev.188766.xyz/play?migutoken=1bcf99e00fa42d248d6b4d7d90393e96&id=nak9lSqLzymjtS4%2BvVzAT4nqmvYtP%2F6fCl3fzEM50eRPkwNd1GR8HyAXPz1Bm4EneMO004jcgdfBxF8Y4kXyBu4UyUBLQpGwgPoJVjkXAlWwuri9sGFCzNKUpTk5uGbjHKHPTMSIk%2BDx8efTZZ0%2FHHrK8RMcYge1yl2UUp9h5ZA51k0utDfOHKKKNTCwkJUcl3oOpWHf1ef6gPKw%2F3DmqdjTCOoUvTGGyHKtunKiZBQ%3D&name=cgSLYoraBAW31ftFYXU6%2Fmo2QRndoExITVdeADw4OoR7mpvWhaQMws7KRpbrjD%2BfebSZaKDwthK6bLMEwOUQLFvfR84n820gcCp5LnmIlg7TSkk%2FvSNbUpHh2KhKsZCxzm1DlLLTn9spy6ib5ESSHHCBzcxwmTZm5LypM2i68Tz9DLYcgyxmCUG0cSTkSyti
11-05 16:00:00_NBA经典赛_NBA常规赛精彩回顾：76人vs公牛,http://8.134.78.95:37643/txsport/100002:20256857/350951/1775886200.m3u8?txtoken=357aead2e911223a29ba437a306f16f9c0d83865178769a114e3023ac81912b7fcb77c1e4edb102b86df0f6e6ddcd603b6ec4571d88fa289986dae4fb01b8465c3d8ade9a8f39cfe27749eb63ab8f4d617cd279a94dfb8392a097dda927ec11a1c989282fb1b4a254c52e0ae97cd2f3799b7a547080fa116582f69a538
11-05 15:00_2026印度尼西亚亚足联五人制足球亚洲杯抽签仪式_印度尼西亚亚足联五人制足球亚洲杯抽签仪式_赛场原声,https://mgev.188766.xyz/play?migutoken=19a08158d4635cc92cacdd93558ad40a&id=AbYaUYah5hIIfGldH%2Ft1RClgpEjUS%2Fp1ALoHvmEAgDB%2B02rFW5dEDm1nNqZpRnOGEPIJ0GUd0%2F3Nx16iIuFtYZORkKlA2j%2BwFfCyJk5OGd7iLDaUpMspcBpdEyDlRvNPPEyDufrrpQe52jfw1JmN1Ja0D20Dqw%2FKst8yKG2zdAxS4CTrlR4Hhy9uNNZdPzGTxK4JHiO1CoGQ2u4UNird4S%2BWZ1kge7IRFfKrg%2BUGmCU%3D&name=lUbj49y34%2F6GzhP8rF9l7gW2tb7JGWjG5TLvEmkqTu8OV7ecP30wdbB0a5FNa4KBISn%2BevwpOHBVg9%2Bd46DPfZy3xSjMaEghxkGi33uFQ0bO6N4n69vh%2BRlzfUlwBO93JYL4Y4l0ATxTOkRRVHIhvAC6HrNRMd95JmkGxgYXuxIIalX%2Bna5EPYTymbe1QF%2BSdOfJXrPKxnks12hjq34X9t2vsxt3MPgZkqcgmOkT6ak%3D
